Time,X,Y,Attention
0,null,null,3
0.30114795803833005,459.57142639160156,83.71428680419922,3
0.5860879084472657,458.57142639160156,225.71428680419922,3
0.8800820858306885,425.57142639160156,368.7142868041992,2
1.181666150680542,520.5714263916016,363.7142868041992,2
1.490062864578247,579.5714263916016,340.7142868041992,2
1.7810710324249268,638.5714263916016,195.71428680419922,2
2.082323982833862,601.5714263916016,184.71428680419922,2
2.3828669237060547,554.5714263916016,174.71428680419922,0
2.687907906539917,485.57142639160156,203.71428680419922,2
2.980767938964844,423.57142639160156,267.7142868041992,2
3.2817980553131103,413.57142639160156,279.7142868041992,0
3.5803690686645506,355.57142639160156,293.7142868041992,2
3.8823010305175782,355.57142639160156,200.71428680419922,2
4.180881032424927,226.57142639160156,247.71428680419922,2
4.480532828338623,236.57142639160156,269.7142868041992,2
4.780532914169312,141.57142639160156,260.7142868041992,0
5.082753030517578,208.57142639160156,252.71428680419922,2
5.381381959945679,266.57142639160156,289.7142868041992,0
5.76173208392334,207.57142639160156,324.7142868041992,2
5.982017007629395,152.57142639160156,272.7142868041992,2
6.281630175476074,129.57142639160156,244.71428680419922,0
6.585055877929688,174.57142639160156,267.7142868041992,0
6.880239057220459,157.57142639160156,255.71428680419922,0
7.180265080108643,229.57142639160156,152.71428680419922,2
7.480153927520752,271.57142639160156,227.71428680419922,2
7.78763497138977,248.57142639160156,215.71428680419922,2
8.08170598474121,241.57142639160156,279.7142868041992,2
8.381666007629395,289.57142639160156,411.7142868041992,2
8.76272598664856,265.57142639160156,435.7142868041992,2
8.986269003814698,263.57142639160156,391.7142868041992,2
9.28053081880188,265.57142639160156,218.71428680419922,2
9.581173019073486,290.57142639160156,294.7142868041992,2
9.880855032424927,472.57142639160156,433.7142868041992,2
10.18170205531311,417.57142639160156,380.7142868041992,2
10.482328839782715,419.57142639160156,346.7142868041992,0
10.78997591607666,409.57142639160156,192.71428680419922,2
11.08177995994568,392.57142639160156,89.71428680419922,0
11.38145605531311,442.57142639160156,126.71428680419922,2
11.68098894468689,439.57142639160156,387.7142868041992,2
11.983095030517578,417.57142639160156,385.7142868041992,0
12.281653032424927,410.57142639160156,406.7142868041992,0
12.58224205531311,422.57142639160156,429.7142868041992,0
12.880988038146972,400.57142639160156,462.7142868041992,0
13.180433937057495,388.57142639160156,382.7142868041992,2
13.48153595994568,352.57142639160156,249.71428680419922,0
13.781469129699706,360.57142639160156,130.71428680419922,2
14.081569007629394,364.57142639160156,105.71428680419922,0
14.381111051498413,374.57142639160156,107.71428680419922,0
14.686428146865845,379.57142639160156,112.71428680419922,0
14.981614879837036,389.57142639160156,115.71428680419922,0
15.281485080108643,520.5714263916016,187.71428680419922,2
15.58320095803833,614.5714263916016,192.71428680419922,2
15.884848085830688,648.5714263916016,175.71428680419922,2
16.18166091226196,732.5714263916016,180.71428680419922,2
16.494297937057496,748.5714263916016,200.71428680419922,0
16.780376866485597,602.5714263916016,118.71428680419922,2
17.08095001335144,505.57142639160156,119.71428680419922,2
17.38176898474121,436.57142639160156,115.71428680419922,2
17.682202007629396,421.57142639160156,98.71428680419922,0
17.982126969482422,454.57142639160156,183.71428680419922,2
18.286256003814696,520.5714263916016,255.71428680419922,2
18.581248120162964,488.57142639160156,267.7142868041992,2
18.88532688555908,482.57142639160156,280.7142868041992,0
19.181174032424927,467.57142639160156,372.7142868041992,2
19.48091988937378,442.57142639160156,332.7142868041992,2
19.77992781880188,427.57142639160156,192.71428680419922,2
20.081616946594238,396.57142639160156,148.71428680419922,0
20.38184595994568,366.57142639160156,99.71428680419922,0
20.682285045776368,398.57142639160156,162.71428680419922,2
20.981748841690063,711.5714263916016,162.71428680419922,2
21.28332895803833,649.5714263916016,187.71428680419922,2
21.587096908447265,472.57142639160156,255.71428680419922,2
21.88121588937378,438.57142639160156,288.7142868041992,0
22.18867298664856,436.57142639160156,251.71428680419922,0
22.529605034332274,321.57142639160156,203.71428680419922,2
22.782389116348266,168.57142639160156,71.71428680419922,2
23.08030405722046,180.57142639160156,37.71428680419922,0
23.390613143051148,191.57142639160156,51.71428680419922,2
23.68077504196167,346.57142639160156,153.71428680419922,2
23.98232795994568,444.57142639160156,217.71428680419922,2
24.329843061035156,457.57142639160156,257.7142868041992,0
24.589543977111816,466.57142639160156,279.7142868041992,0
24.882497855041503,495.57142639160156,233.71428680419922,0
25.255473009536743,443.57142639160156,314.7142868041992,2
25.481001984741212,434.57142639160156,324.7142868041992,0
25.78051280163574,406.57142639160156,326.7142868041992,0
26.081016032424927,346.57142639160156,394.7142868041992,2
26.38066497138977,304.57142639160156,419.7142868041992,0
26.700478038146972,297.57142639160156,515.7142868041992,0
26.982828070571898,312.57142639160156,498.7142868041992,0
27.282431125885008,359.57142639160156,455.7142868041992,0
27.580509200271607,404.57142639160156,325.7142868041992,2
27.88089906866455,407.57142639160156,230.71428680419922,2
28.180842937057495,428.57142639160156,31.71428680419922,2
28.480823990463257,441.57142639160156,57.71428680419922,0
