Time,X,Y,Attention
0,null,null,3
0.35570882643127444,null,null,3
0.657436963760376,567.9880676269531,383.76190185546875,3
0.9606290801086426,598.9880676269531,453.76190185546875,0
1.2571750419616698,567.9880676269531,488.76190185546875,0
1.5576639504089356,680.9880676269531,485.76190185546875,2
1.857463963760376,456.9880676269531,626.7619018554688,2
2.1575618931884764,413.9880676269531,587.7619018554688,2
2.457240186920166,498.9880676269531,573.7619018554688,0
2.7587219618530274,542.9880676269531,564.7619018554688,0
3.057226870300293,564.9880676269531,520.7619018554688,0
3.3571768931884765,755.9880676269531,285.76190185546875,2
3.657361937057495,782.9880676269531,284.76190185546875,0
3.9590379389648436,606.9880676269531,491.76190185546875,2
4.257395952316284,753.9880676269531,277.76190185546875,2
4.557728893188477,734.9880676269531,261.76190185546875,0
4.857747916076661,769.9880676269531,244.76190185546875,0
5.159734919891357,764.9880676269531,290.76190185546875,2
5.457087036239624,711.9880676269531,288.76190185546875,0
5.757423049591065,604.9880676269531,344.76190185546875,2
6.057578011444091,617.9880676269531,355.76190185546875,2
6.357827950408936,545.9880676269531,400.76190185546875,0
6.657006797821045,545.9880676269531,437.76190185546875,0
6.957891059127808,544.9880676269531,447.76190185546875,0
7.257441948501587,532.9880676269531,460.76190185546875,0
7.5570508683929445,535.9880676269531,414.76190185546875,0
7.857830026702881,546.9880676269531,435.76190185546875,0
8.15808991607666,562.9880676269531,476.76190185546875,0
8.457834011444092,533.9880676269531,518.7619018554688,0
8.75617601335144,517.9880676269531,593.7619018554688,0
9.057249036239623,527.9880676269531,487.76190185546875,2
9.357239822616577,540.9880676269531,497.76190185546875,0
9.65727991798401,542.9880676269531,491.76190185546875,0
9.957461169754028,525.9880676269531,526.7619018554688,0
10.257120059127807,525.9880676269531,575.7619018554688,2
10.557539988555908,385.9880676269531,450.76190185546875,2
10.857520011444091,345.9880676269531,433.76190185546875,0
11.156753868392943,371.9880676269531,376.76190185546875,0
11.457578099182129,465.9880676269531,416.76190185546875,2
11.757474988555908,550.9880676269531,437.76190185546875,2
12.057767959945679,537.9880676269531,435.76190185546875,2
12.358971129699707,553.9880676269531,438.76190185546875,0
12.656602893188477,550.9880676269531,409.76190185546875,0
12.957211030517579,550.9880676269531,414.76190185546875,0
13.25749508392334,560.9880676269531,408.76190185546875,0
13.559191087738037,515.9880676269531,548.7619018554688,0
13.858168820709228,530.9880676269531,435.76190185546875,2
14.157638813079833,466.9880676269531,387.76190185546875,2
14.45675701335144,401.9880676269531,380.76190185546875,0
14.761229984741211,436.9880676269531,477.76190185546875,2
15.0569560705719,477.9880676269531,477.76190185546875,2
15.357678845504761,507.9880676269531,530.7619018554688,0
15.657557001907348,462.9880676269531,445.76190185546875,2
15.960532057220458,477.9880676269531,376.76190185546875,0
16.255895091552734,581.9880676269531,251.76190185546875,2
16.557740011444093,509.9880676269531,316.76190185546875,2
16.85723994087219,479.9880676269531,337.76190185546875,0
17.21118690653992,478.9880676269531,340.76190185546875,0
17.457378154495238,495.9880676269531,395.76190185546875,0
17.75715111444092,540.9880676269531,423.76190185546875,2
18.057758940872194,604.9880676269531,432.76190185546875,2
18.357587933242797,602.9880676269531,448.76190185546875,0
18.65804491607666,576.9880676269531,420.76190185546875,0
18.958056011444093,528.9880676269531,409.76190185546875,2
19.257417910354615,546.9880676269531,405.76190185546875,0
19.56066791416931,489.9880676269531,445.76190185546875,2
19.857941988555908,517.9880676269531,474.76190185546875,2
20.157773773025514,472.9880676269531,469.76190185546875,0
20.457201982833862,460.9880676269531,495.76190185546875,0
20.758337059127808,525.9880676269531,487.76190185546875,2
21.11205805531311,511.9880676269531,506.76190185546875,2
21.357168992370607,514.9880676269531,427.76190185546875,0
21.657593963760377,508.9880676269531,385.76190185546875,0
21.95893098664856,512.9880676269531,321.76190185546875,2
22.257581969482423,497.9880676269531,318.76190185546875,0
22.55741409536743,518.9880676269531,293.76190185546875,0
22.857737963760375,784.9880676269531,257.76190185546875,2
23.15807282070923,671.9880676269531,295.76190185546875,2
23.45727016593933,520.9880676269531,413.76190185546875,2
23.757463868392943,474.9880676269531,510.76190185546875,2
24.058201963760375,458.9880676269531,538.7619018554688,0
24.35950711253357,495.9880676269531,475.76190185546875,2
24.657497948501586,517.9880676269531,408.76190185546875,0
25.02651811253357,515.9880676269531,399.76190185546875,0
25.257223036239623,523.9880676269531,433.76190185546875,0
25.55915395613098,510.9880676269531,446.76190185546875,0
25.85740601144409,508.9880676269531,504.76190185546875,0
26.15650277493286,618.9880676269531,426.76190185546875,2
26.463675005722045,702.9880676269531,316.76190185546875,2
26.761236956130983,598.9880676269531,332.76190185546875,2
27.058175011444092,536.9880676269531,275.76190185546875,2
27.357500950408937,589.9880676269531,460.76190185546875,2
27.676484851226807,579.9880676269531,480.76190185546875,0
27.95936098664856,778.9880676269531,272.76190185546875,2
28.25705792752075,643.9880676269531,221.76190185546875,2
28.556731940872194,770.9880676269531,184.76190185546875,2
28.857233881744385,857.9880676269531,197.76190185546875,2
29.15810891607666,922.9880676269531,170.76190185546875,2
29.45754601144409,884.9880676269531,226.76190185546875,2
29.757247106811523,649.9880676269531,388.76190185546875,2
30.057696963760375,630.9880676269531,386.76190185546875,0
30.357864822616577,613.9880676269531,405.76190185546875,0
30.657776773025514,545.9880676269531,493.76190185546875,2
30.956748961853027,528.9880676269531,537.7619018554688,2
31.256483131607055,534.9880676269531,514.7619018554688,0
31.673262811172485,544.9880676269531,492.76190185546875,2
31.85799701144409,566.9880676269531,493.76190185546875,0
32.156552940872196,554.9880676269531,529.7619018554688,0
32.45789611062622,569.9880676269531,515.7619018554688,0
32.75938184359741,579.9880676269531,506.76190185546875,0
33.057944877929685,550.9880676269531,542.7619018554688,2
33.357194036239626,565.9880676269531,471.76190185546875,0
33.65712182070923,544.9880676269531,492.76190185546875,0
33.96095911444092,568.9880676269531,492.76190185546875,0
34.31565809918213,578.9880676269531,460.76190185546875,0
34.55799990081787,598.9880676269531,345.76190185546875,2
34.85738789318847,801.9880676269531,191.76190185546875,2
35.15965794850159,858.9880676269531,164.76190185546875,0
35.45794610681153,765.9880676269531,249.76190185546875,2
35.75730503623962,568.9880676269531,431.76190185546875,2
36.057447019073486,546.9880676269531,525.7619018554688,2
36.35966010490417,514.9880676269531,570.7619018554688,2
36.657936826431275,552.9880676269531,504.76190185546875,2
36.97982987220764,621.9880676269531,426.76190185546875,2
37.256890925613405,812.9880676269531,244.76190185546875,2
37.56018710490417,540.9880676269531,312.76190185546875,2
37.857788868392944,349.9880676269531,261.76190185546875,2
38.15749685122681,429.9880676269531,360.76190185546875,2
38.45901591607666,492.9880676269531,550.7619018554688,0
38.760303062942505,374.9880676269531,553.7619018554688,2
39.05717101335144,432.9880676269531,493.76190185546875,2
39.35724089128113,396.9880676269531,440.76190185546875,2
39.72067009536743,345.9880676269531,449.76190185546875,0
39.95744796948242,386.9880676269531,446.76190185546875,0
40.25727094087219,401.9880676269531,421.76190185546875,0
40.55761703623963,408.9880676269531,435.76190185546875,0
40.85749996757507,394.9880676269531,418.76190185546875,0
41.157932773025514,444.9880676269531,456.76190185546875,2
41.45761310681152,548.9880676269531,461.76190185546875,0
41.75721303623963,544.9880676269531,507.76190185546875,2
42.05687804959106,556.9880676269531,474.76190185546875,0
42.442051883651736,562.9880676269531,476.76190185546875,0
42.65750186839294,541.9880676269531,484.76190185546875,0
42.957413089645385,543.9880676269531,506.76190185546875,2
43.25803998855591,548.9880676269531,523.7619018554688,0
43.55780808392334,548.9880676269531,512.7619018554688,0
43.85725894087219,557.9880676269531,502.76190185546875,2
44.15774485122681,559.9880676269531,479.76190185546875,0
44.457191988555905,543.9880676269531,501.76190185546875,0
44.75808001144409,544.9880676269531,470.76190185546875,0
45.141558032424925,552.9880676269531,496.76190185546875,0
45.35759782070923,541.9880676269531,546.7619018554688,0
45.657193855041506,559.9880676269531,453.76190185546875,0
45.960964032424926,549.9880676269531,488.76190185546875,0
46.25811799427795,552.9880676269531,519.7619018554688,0
46.558009059127805,549.9880676269531,495.76190185546875,0
46.85738891607666,525.9880676269531,485.76190185546875,0
47.15847501335144,537.9880676269531,467.76190185546875,0
47.457626036239624,540.9880676269531,518.7619018554688,2
47.88600708010864,571.9880676269531,484.76190185546875,2
48.05800701144409,472.9880676269531,447.76190185546875,2
48.36050902288818,556.9880676269531,439.76190185546875,0
48.65722379782105,559.9880676269531,440.76190185546875,0
48.957010893188475,575.9880676269531,501.76190185546875,2
49.25668914495849,533.9880676269531,577.7619018554688,2
49.558943961853025,548.9880676269531,525.7619018554688,2
49.856615912261965,536.9880676269531,543.7619018554688,0
50.156252061035154,537.9880676269531,597.7619018554688,0
50.60859816784668,523.9880676269531,588.7619018554688,2
50.75555401335144,523.9880676269531,571.7619018554688,0
51.056596036239625,523.9880676269531,522.7619018554688,2
51.35666894659424,554.9880676269531,459.76190185546875,2
51.65659884550476,571.9880676269531,497.76190185546875,0
51.98908579972839,575.9880676269531,518.7619018554688,0
52.255519204086305,521.9880676269531,435.76190185546875,2
52.556696061035154,535.9880676269531,486.76190185546875,0
52.856616917984006,586.9880676269531,374.76190185546875,0
53.157111868392946,651.9880676269531,304.76190185546875,0
53.456490923706056,671.9880676269531,313.76190185546875,0
53.75619506103516,665.9880676269531,319.76190185546875,0
54.05706205340576,802.9880676269531,314.76190185546875,2
54.35938012969971,726.9880676269531,425.76190185546875,0
54.798124965667725,725.9880676269531,436.76190185546875,0
