Time,X,Y,Attention
0,null,null,3
0.30716402479553223,null,null,3
0.8378759847412109,null,null,3
1.0748759732971191,null,null,3
1.2925040858306884,null,null,3
1.5885481201629639,null,null,3
1.8936798340606689,null,null,3
2.186992022888184,null,null,3
2.5670299465942383,600.703125,705,3
2.9314350762939454,600.703125,705,3
3.095435110626221,600.703125,705,3
3.3710949237060546,600.703125,705,3
3.487736,null,null,3
4.8921221239776616,null,null,3
5.899829078201294,null,null,3
6.886849938964843,null,null,3
7.895681984741211,null,null,3
61.88727704196167,null,null,3
121.83152384931945,null,null,3
184.98306303051757,null,null,3
241.81133690272523,null,null,3
301.793934835968,null,null,3
364.995314,null,null,3
421.7887359332428,null,null,3
481.7654939732971,null,null,3
541.772002917984,null,null,3
601.7477638970032,null,null,3
661.6778929885559,null,null,3
721.6577809485016,null,null,3
781.5692151029968,null,null,3
841.5206668397827,null,null,3
901.5316099427796,null,null,3
961.4900179008179,null,null,3
1021.3950819542237,null,null,3
