Time,X,Y,Attention
0,null,null,null
0.3394059504089355,null,null,3
0.6373528283386231,null,null,3
0.9370629866485596,null,null,3
1.2367241869201662,555.9880676269531,-256.23809814453125,2
1.536828917984009,398.9880676269531,-130.23809814453125,2
1.8371080667572022,324.9880676269531,-212.23809814453125,0
2.166310967575073,522.9880676269531,-178.23809814453125,2
2.436941927520752,370.9880676269531,-161.23809814453125,2
2.7373469713897705,387.9880676269531,-264.23809814453125,2
3.037031078201294,690.9880676269531,-342.23809814453125,2
3.3375830190734863,null,null,2
3.6382138550415037,392.9880676269531,-255.23809814453125,2
3.9382159713897704,286.9880676269531,-300.23809814453125,2
4.238124066757202,484.9880676269531,-201.23809814453125,2
4.538836017166138,445.9880676269531,-300.23809814453125,2
4.837815009536743,370.9880676269531,-269.23809814453125,0
5.1381768989105225,414.9880676269531,-103.23809814453125,2
5.437610828338623,334.9880676269531,-220.23809814453125,2
5.740338853134156,532.9880676269531,-280.23809814453125,2
6.037799114440918,485.9880676269531,-322.23809814453125,2
6.337912971389771,410.9880676269531,-170.23809814453125,2
6.638181828338623,387.9880676269531,-235.23809814453125,2
6.939649059127808,555.9880676269531,-68.23809814453125,2
7.238009114440918,357.9880676269531,-207.23809814453125,2
7.538052971389771,502.9880676269531,32.76190185546875,2
7.83787490272522,644.9880676269531,-239.23809814453125,2
8.141584040054322,490.9880676269531,-298.23809814453125,2
8.437774876022338,499.9880676269531,-399.23809814453125,2
8.738189990463257,351.9880676269531,-328.23809814453125,2
9.038040994277955,293.9880676269531,-192.23809814453125,2
9.340629017166139,268.9880676269531,-130.23809814453125,2
9.638001927520753,403.9880676269531,-81.23809814453125,2
9.938231898910523,442.9880676269531,-204.23809814453125,2
10.238077994277955,399.9880676269531,-375.23809814453125,2
10.538393019073487,638.9880676269531,-472.23809814453125,2
10.890904045776367,398.9880676269531,-314.23809814453125,2
11.138227971389771,323.9880676269531,-330.23809814453125,2
11.438379994277954,326.9880676269531,-141.23809814453125,2
11.737792194549561,376.9880676269531,-327.23809814453125,2
12.038095114440917,396.9880676269531,-239.23809814453125,2
12.338306898910522,455.9880676269531,-62.23809814453125,2
12.638223954223633,422.9880676269531,-354.23809814453125,2
12.93997604005432,529.9880676269531,-102.23809814453125,2
13.23851104196167,369.9880676269531,-200.23809814453125,2
13.542152085830688,360.9880676269531,-1.23809814453125,2
13.838622954223633,414.9880676269531,-17.23809814453125,2
14.138303946594238,328.9880676269531,-161.23809814453125,2
14.43806287602234,550.9880676269531,-199.23809814453125,2
14.759121045776368,470.9880676269531,-42.23809814453125,2
15.037925036239624,327.9880676269531,-29.23809814453125,2
15.339909040054321,366.9880676269531,-52.23809814453125,0
15.63824604196167,357.9880676269531,-73.23809814453125,0
15.938237898910522,353.9880676269531,-178.23809814453125,2
16.237869066757202,307.9880676269531,-183.23809814453125,2
16.538305089645387,390.9880676269531,-133.23809814453125,2
16.838301061035157,456.9880676269531,-73.23809814453125,0
17.13817297138977,347.9880676269531,-230.23809814453125,2
17.443428078201293,513.9880676269531,-424.23809814453125,0
17.74049490463257,385.9880676269531,-48.23809814453125,2
18.03827104196167,146.98806762695312,-335.23809814453125,2
18.338676898910524,null,null,2
18.638395994277953,null,null,3
18.939850007629396,null,null,3
19.237996114440918,null,null,3
19.53790697138977,null,null,3
19.91256605340576,null,null,3
20.14084487411499,null,null,3
20.437756876022338,506.9880676269531,-250.23809814453125,3
20.73822408392334,381.9880676269531,-257.23809814453125,2
21.038243994277956,556.9880676269531,-341.23809814453125,2
21.338379089645386,365.9880676269531,-129.23809814453125,2
21.63844,475.9880676269531,78.76190185546875,2
21.938514898910523,341.9880676269531,-186.23809814453125,2
22.237837994277953,437.9880676269531,52.76190185546875,2
22.5382340705719,659.9880676269531,168.76190185546875,2
22.83815404196167,383.9880676269531,271.76190185546875,0
23.13828397138977,319.9880676269531,606.7619018554688,2
23.438584994277953,403.9880676269531,246.76190185546875,2
23.8227320667572,478.9880676269531,-203.23809814453125,2
24.03815104196167,261.9880676269531,-79.23809814453125,2
24.338595898910523,323.9880676269531,128.76190185546875,2
24.638140994277954,390.9880676269531,150.76190185546875,0
24.93935215258789,280.9880676269531,-48.23809814453125,2
25.238071114440917,430.9880676269531,456.76190185546875,2
25.5380109294281,482.9880676269531,590.7619018554688,2
25.838210994277954,592.9880676269531,677.7619018554688,2
26.139194007629396,750.9880676269531,294.76190185546875,2
26.438364876022337,330.9880676269531,220.76190185546875,2
26.73812997138977,425.9880676269531,419.76190185546875,2
27.037633954223633,328.9880676269531,367.76190185546875,2
27.338398019073487,717.9880676269531,64.76190185546875,2
27.63795887602234,602.9880676269531,105.76190185546875,2
27.93759897138977,399.9880676269531,249.76190185546875,2
28.2380200667572,282.9880676269531,97.76190185546875,2
28.53980594468689,450.9880676269531,246.76190185546875,2
28.838022082015993,707.9880676269531,105.76190185546875,2
29.152003148773193,785.9880676269531,51.76190185546875,0
29.437874994277955,761.9880676269531,141.76190185546875,2
29.74042983215332,720.9880676269531,207.76190185546875,2
30.03798911444092,490.9880676269531,343.76190185546875,2
30.420229988555906,414.9880676269531,306.76190185546875,2
30.638365994277954,644.9880676269531,73.76190185546875,2
30.941160883651733,327.9880676269531,4.76190185546875,2
31.237623114440918,127.98806762695312,0.76190185546875,2
31.53774397138977,185.98806762695312,201.76190185546875,2
31.83830609918213,912.9880676269531,153.76190185546875,2
32.14131496757507,716.9880676269531,393.76190185546875,2
32.43831080354309,501.9880676269531,310.76190185546875,2
32.738278137329104,409.9880676269531,328.76190185546875,0
33.072934019073486,664.9880676269531,199.76190185546875,2
33.33787794659424,722.9880676269531,92.76190185546875,2
