Time,X,Y,Attention
0,null,null,3
0.37361099046325685,null,null,3
0.6646848569488525,448.57142639160156,213.71428680419922,3
0.9598660038146972,336.57142639160156,471.7142868041992,2
1.2590720381469727,341.57142639160156,380.7142868041992,2
1.558209051498413,364.57142639160156,405.7142868041992,2
1.8575621468658448,360.57142639160156,362.7142868041992,0
2.161367005722046,612.5714263916016,235.71428680419922,2
2.4571729561309814,580.5714263916016,182.71428680419922,0
2.75667695803833,396.57142639160156,250.71428680419922,2
3.0580400743865965,454.57142639160156,401.7142868041992,2
3.356771036239624,432.57142639160156,379.7142868041992,2
3.6568960286102294,441.57142639160156,350.7142868041992,0
3.957138885559082,189.57142639160156,200.71428680419922,2
4.263365034332275,126.57142639160156,226.71428680419922,0
4.557298099182129,150.57142639160156,207.71428680419922,0
4.857133956130982,372.57142639160156,252.71428680419922,0
5.157570876022339,347.57142639160156,234.71428680419922,0
5.4577690438690185,477.57142639160156,291.7142868041992,2
5.7574238607635495,478.57142639160156,283.7142868041992,0
6.057291028610229,425.57142639160156,309.7142868041992,0
6.357729990463257,435.57142639160156,441.7142868041992,0
6.6572610762939455,417.57142639160156,385.7142868041992,2
6.957561860763549,420.57142639160156,245.71428680419922,2
7.258808175476074,443.57142639160156,243.71428680419922,0
7.556869990463257,631.5714263916016,144.71428680419922,2
7.857576003814697,593.5714263916016,205.71428680419922,2
8.156703933242797,665.5714263916016,422.7142868041992,2
8.463788885559081,639.5714263916016,389.7142868041992,0
8.757381908447266,741.5714263916016,299.7142868041992,2
9.058298003814697,648.5714263916016,276.7142868041992,2
9.357729923706055,494.57142639160156,282.7142868041992,2
9.664836782562256,219.57142639160156,271.7142868041992,2
9.9601949294281,226.57142639160156,298.7142868041992,0
10.257314003814697,161.57142639160156,258.7142868041992,2
10.557683080108642,423.57142639160156,280.7142868041992,2
10.862424927520753,365.57142639160156,283.7142868041992,2
11.19148597329712,317.57142639160156,333.7142868041992,2
11.457045003814697,201.57142639160156,306.7142868041992,2
11.757124872207642,167.57142639160156,259.7142868041992,2
12.057298051498414,366.57142639160156,330.7142868041992,2
12.35732104196167,252.57142639160156,296.7142868041992,2
12.657439003814698,369.57142639160156,352.7142868041992,2
12.957194933242798,412.57142639160156,364.7142868041992,0
13.256608864578247,474.57142639160156,355.7142868041992,2
13.557370146865845,501.57142639160156,428.7142868041992,2
13.858183870300293,463.57142639160156,456.7142868041992,2
14.158980883651733,381.57142639160156,470.7142868041992,2
14.457404051498413,392.57142639160156,415.7142868041992,2
14.757082980926514,385.57142639160156,354.7142868041992,2
15.057489003814696,393.57142639160156,379.7142868041992,0
15.362559977111816,385.57142639160156,362.7142868041992,0
15.657682051498414,325.57142639160156,363.7142868041992,2
15.9574089294281,281.57142639160156,300.7142868041992,2
16.256634933242797,439.57142639160156,243.71428680419922,2
