Time,X,Y,Attention
0,null,null,3
0.3908190705718994,null,null,3
0.6981071888275147,null,null,3
0.9971500858306884,null,null,3
1.2936639542236328,null,null,3
1.5945368111724854,null,null,3
1.8993378664855958,null,null,3
2.1934209313354494,null,null,3
2.497008975204468,null,null,3
2.7980299980926513,null,null,3
3.093404020980835,null,null,3
3.394501980926514,null,null,3
3.734691019073486,null,null,3
4.1113179141693115,null,null,3
4.374504036239624,null,null,3
4.624241950408935,null,null,3
4.898876095367432,null,null,3
5.2171799237060545,null,null,3
